name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,avg,otsu,17,40.124,23.807,-40.66643,0.993,0.916,-7.75428,48.578,60.433,24.40405
Case_1-02,avg,otsu,17,40.294,23.074,-42.73589,0.993,0.908,-8.55992,53.816,57.226,6.33641
Case_1-03,avg,otsu,17,40.758,25.559,-37.29084,0.994,0.945,-4.92958,47.54,64.269,35.18931
Case_1-04,avg,otsu,17,40.757,25.22,-38.12106,0.995,0.945,-5.02513,53.792,63.848,18.69423
Case_1-05,avg,otsu,17,40.656,25.394,-37.53935,0.994,0.943,-5.13078,46.334,65.161,40.63323
Case_1-06,avg,otsu,17,40.142,23.376,-41.76673,0.994,0.919,-7.54527,52.807,59.474,12.62522
Case_1-07,avg,otsu,17,40.462,24.482,-39.49385,0.995,0.936,-5.92965,49.158,65.514,33.27231
Case_1-08,avg,otsu,17,40.894,25.582,-37.44315,0.994,0.94,-5.4326,49.059,64.275,31.01572
Case_10-01,avg,otsu,17,39.593,22.409,-43.40161,0.991,0.805,-18.76892,44.341,66.857,50.77919
Case_10-02,avg,otsu,17,40.734,22.235,-45.41415,0.993,0.809,-18.52971,45.806,66.095,44.29332
Case_10-03,avg,otsu,17,38.835,22.266,-42.66512,0.989,0.796,-19.51466,43.98,66.454,51.1005
Case_10-04,avg,otsu,17,39.831,21.753,-45.38676,0.992,0.801,-19.25403,44.569,65.287,46.48523
Case_10-05,avg,otsu,17,41.79,25.028,-40.11007,0.993,0.886,-10.77543,49.507,67.022,35.37884
Case_10-06,avg,otsu,17,40.731,22.282,-45.29474,0.993,0.822,-17.22054,46.657,64.873,39.04237
Case_10-07,avg,otsu,17,40.561,22.375,-44.83617,0.993,0.826,-16.81772,45.585,66.525,45.93616
Case_10-08,avg,otsu,17,40.523,22.44,-44.62404,0.993,0.827,-16.71702,45.624,66.618,46.01526
Case_10-09,avg,otsu,17,40.008,22.704,-43.25135,0.993,0.83,-16.4149,44.324,66.956,51.06037
Case_10-10,avg,otsu,17,40.71,24.205,-40.54286,0.991,0.837,-15.53986,44.168,67.259,52.27993
Case_11-07,avg,otsu,17,40.937,23.881,-41.66402,0.989,0.829,-16.17796,48.022,56.724,18.12086
Case_11-09,avg,otsu,17,44.503,30.119,-32.32142,0.985,0.939,-4.67005,37.659,51.708,37.30582
Case_11-10,avg,otsu,17,42.576,27.322,-35.8277,0.986,0.9,-8.72211,36.004,55.686,54.66615
Case_11-11,avg,otsu,17,42.828,27.081,-36.768,0.987,0.897,-9.11854,36.227,55.142,52.21244
Case_11-12,avg,otsu,17,42.453,26.679,-37.15638,0.988,0.89,-9.91903,35.143,55.827,58.85667
Case_11-13,avg,otsu,17,43.838,28.773,-34.36516,0.985,0.918,-6.80203,33.158,54.924,65.64328
Case_11-15,avg,otsu,17,42.004,25.863,-38.42729,0.992,0.899,-9.375,45.871,57.574,25.51285
Case_12-01,avg,otsu,17,41.011,27.167,-33.7568,0.994,0.948,-4.62777,44.763,68.36,52.71541
Case_12-02,avg,otsu,17,40.787,27.128,-33.48861,0.995,0.95,-4.52261,47.114,67.918,44.15673
Case_12-03,avg,otsu,17,40.661,26.899,-33.8457,0.994,0.948,-4.62777,46.468,68.39,47.17655
Case_12-04,avg,otsu,17,41.757,25.591,-38.71447,0.995,0.923,-7.23618,48.837,68.234,39.71784
Case_12-05,avg,otsu,17,41.28,25.212,-38.92442,0.995,0.91,-8.54271,47.772,68.594,43.5862
Case_12-06,avg,otsu,17,40.684,25.513,-37.28984,0.994,0.921,-7.34406,46.888,68.644,46.39993
Case_12-07,avg,otsu,17,41.006,25.429,-37.98712,0.994,0.91,-8.4507,47.251,68.841,45.69215
Case_12-08,avg,otsu,17,40.991,25.763,-37.14962,0.995,0.925,-7.03518,47.245,68.926,45.89057
Case_12-09,avg,otsu,17,41.197,25.756,-37.48088,0.995,0.93,-6.53266,47.838,68.606,43.41319
Case_12-10,avg,otsu,17,40.505,26.439,-34.72658,0.994,0.947,-4.72837,47.234,68.444,44.90409
Case_12-11,avg,otsu,17,41.32,25.108,-39.23524,0.995,0.926,-6.93467,45.996,67.687,47.15845
Case_12-12,avg,otsu,17,40.941,25.963,-36.58435,0.994,0.927,-6.74044,45.606,68.627,50.47801
Case_13-01,avg,otsu,17,40.311,23.829,-40.8871,0.991,0.84,-15.23713,44.01,67.075,52.40854
Case_13-02,avg,otsu,17,40.347,23.4,-42.00312,0.991,0.808,-18.4662,43.522,66.146,51.98291
Case_13-03,avg,otsu,17,40.575,23.297,-42.58287,0.992,0.823,-17.03629,44.191,66.846,51.26609
Case_13-04,avg,otsu,17,40.927,25.673,-37.27124,0.99,0.871,-12.0202,45.104,62.839,39.32024
Case_13-05,avg,otsu,17,40.451,25.524,-36.90144,0.99,0.885,-10.60606,43.19,63.296,46.55244
Case_13-06,avg,otsu,17,40.716,23.629,-41.9663,0.992,0.84,-15.32258,44.646,66.759,49.52963
Case_13-07,avg,otsu,17,40.046,24.578,-38.62558,0.991,0.863,-12.91625,43.378,66.2,52.61192
Case_13-10,avg,otsu,17,40.343,24.166,-40.09865,0.989,0.837,-15.36906,44.592,67.836,52.12594
Case_13-11,avg,otsu,17,40.368,23.058,-42.8805,0.99,0.81,-18.18182,44.525,66.923,50.30432
Case_13-12,avg,otsu,17,41.185,23.16,-43.76593,0.991,0.812,-18.06256,48.505,63.796,31.52459
Case_14-01,avg,otsu,17,40.608,25.276,-37.75611,0.984,0.809,-17.78455,48.956,67.784,38.45902
Case_14-02,avg,otsu,17,40.599,24.799,-38.91721,0.984,0.767,-22.05285,45.773,67.549,47.5739
Case_14-03,avg,otsu,17,40.862,24.664,-39.64074,0.987,0.806,-18.3384,46.629,68.558,47.02867
Case_14-04,avg,otsu,17,41.4,24.838,-40.00483,0.994,0.89,-10.46278,46.697,68.264,46.18498
Case_14-05,avg,otsu,17,40.827,24.255,-40.59079,0.987,0.808,-18.13576,47.305,67.726,43.1688
Case_14-06,avg,otsu,17,40.759,24.599,-39.64769,0.991,0.858,-13.42079,47.136,68.331,44.96563
Case_14-07,avg,otsu,17,40.576,24.523,-39.5628,0.988,0.806,-18.42105,45.825,67.319,46.90453
Case_14-08,avg,otsu,17,40.983,24.893,-39.26018,0.99,0.845,-14.64646,47.441,68.337,44.04629
Case_14-09,avg,otsu,17,40.879,24.854,-39.20106,0.988,0.809,-18.11741,46.323,67.918,46.61831
Case_14-11,avg,otsu,17,40.635,24.606,-39.44629,0.985,0.774,-21.42132,45.087,67.45,49.59966
Case_14-12,avg,otsu,17,40.992,24.952,-39.12959,0.985,0.778,-21.01523,46.286,68.077,47.07903
Case_15-02,avg,otsu,17,42.06,26.764,-36.36709,0.99,0.898,-9.29293,42.936,68.436,59.39072
Case_15-03,avg,otsu,17,40.923,24.89,-39.17846,0.988,0.858,-13.15789,50.247,68.769,36.8619
Case_15-04,avg,otsu,17,41.905,27.743,-33.79549,0.99,0.912,-7.87879,40.702,65.118,59.98722
Case_15-05,avg,otsu,17,42.153,28.125,-33.27877,0.992,0.927,-6.55242,41.69,63.179,51.54473
Case_15-06,avg,otsu,17,42.066,28.283,-32.76518,0.992,0.929,-6.35081,40.056,61.88,54.48372
Case_15-07,avg,otsu,17,42.31,28.492,-32.65895,0.994,0.944,-5.03018,46.824,61.448,31.23185
Case_15-08,avg,otsu,17,41.907,28.002,-33.18061,0.992,0.931,-6.14919,43.074,61.295,42.30162
Case_15-09,avg,otsu,17,41.596,26.512,-36.2631,0.991,0.905,-8.6781,46.059,67.645,46.86598
Case_15-10,avg,otsu,17,40.97,26.202,-36.04589,0.992,0.914,-7.8629,50.055,66.517,32.88782
Case_15-11,avg,otsu,17,40.711,25.234,-38.01675,0.991,0.885,-10.69627,49.681,68.324,37.52541
Case_15-12,avg,otsu,17,42.175,27.431,-34.9591,0.993,0.931,-6.24371,43.373,66.016,52.20529
Case_16-01,avg,otsu,17,41.751,27.177,-34.90695,0.986,0.895,-9.22921,38.225,59.274,55.06606
Case_16-02,avg,otsu,17,41.89,27.546,-34.24206,0.99,0.923,-6.76768,41.265,65.413,58.51933
Case_16-03,avg,otsu,17,41.555,26.83,-35.43497,0.988,0.89,-9.91903,35.611,65.329,83.45174
Case_16-04,avg,otsu,17,42.044,27.647,-34.2427,0.987,0.905,-8.308,37.699,63.625,68.77105
Case_16-05,avg,otsu,17,41.98,27.134,-35.36446,0.986,0.906,-8.11359,37.888,60.522,59.73923
Case_16-06,avg,otsu,17,40.864,25.835,-36.77809,0.992,0.91,-8.26613,44.481,68.187,53.29467
Case_16-07,avg,otsu,17,41.907,26.93,-35.73866,0.99,0.915,-7.57576,40.167,62.793,56.32982
Case_16-08,avg,otsu,17,40.981,26.26,-35.92152,0.993,0.915,-7.85498,47.138,65.991,39.99533
Case_16-09,avg,otsu,17,41.448,26.733,-35.50232,0.991,0.912,-7.97175,45.775,63.987,39.78591
Case_16-10,avg,otsu,17,41.914,28.62,-31.71733,0.99,0.916,-7.47475,41.333,59.468,43.87535
Case_16-11,avg,otsu,17,41.153,27.202,-33.90032,0.993,0.934,-5.94159,46.517,62.662,34.70774
Case_16-12,avg,otsu,17,41.204,27.121,-34.17872,0.993,0.931,-6.24371,44.435,65.012,46.30809
Case_16-13,avg,otsu,17,41.039,26.237,-36.06813,0.992,0.915,-7.7621,47.335,66.802,41.12602
Case_17-01,avg,otsu,17,40.489,24.542,-39.38601,0.993,0.905,-8.86203,46.404,67.829,46.17059
Case_17-02,avg,otsu,17,40.266,24.573,-38.97333,0.993,0.909,-8.45921,48.722,67.702,38.95571
Case_17-03,avg,otsu,17,40.34,24.165,-40.09668,0.992,0.889,-10.38306,46.672,68.551,46.87821
Case_17-04,avg,otsu,17,40.183,24.086,-40.05923,0.993,0.9,-9.36556,46.571,67.885,45.76668
Case_17-05,avg,otsu,17,40.582,24.191,-40.38983,0.991,0.875,-11.70535,47.202,68.429,44.97055
Case_17-06,avg,otsu,17,39.725,23.494,-40.8584,0.992,0.882,-11.08871,45.782,67.591,47.63663
Case_17-07,avg,otsu,17,40.445,24.005,-40.64779,0.993,0.889,-10.47331,48.575,68.15,40.29851
Case_17-08,avg,otsu,17,40.757,24.622,-39.58829,0.994,0.914,-8.04829,49.992,68.364,36.74988
Case_17-09,avg,otsu,17,40.612,24.651,-39.30119,0.993,0.906,-8.76133,47.958,67.732,41.23191
Case_17-10,avg,otsu,17,40.9,24.795,-39.37653,0.992,0.897,-9.57661,49.37,68.079,37.89548
Case_17-11,avg,otsu,17,39.689,23.687,-40.31848,0.994,0.906,-8.85312,46.988,66.646,41.83621
Case_17-12,avg,otsu,17,40.305,24.176,-40.01737,0.992,0.893,-9.97984,48.428,67.33,39.03114
Case_2-01,avg,otsu,17,42.518,28.794,-32.27809,0.992,0.95,-4.23387,43.93,62.692,42.70885
Case_2-02,avg,otsu,17,42.708,29.662,-30.54697,0.992,0.963,-2.92339,47.642,57.712,21.13681
Case_2-03,avg,otsu,17,42.03,28.199,-32.90745,0.993,0.954,-3.92749,42.235,65.591,55.30011
Case_2-04,avg,otsu,17,42.378,28.802,-32.03549,0.993,0.959,-3.42397,45.665,63.372,38.77587
Case_2-05,avg,otsu,17,43.648,32.358,-25.86602,0.991,0.971,-2.01816,43.515,47.865,9.99655
Case_2-06,avg,otsu,17,43.091,29.631,-31.23622,0.993,0.967,-2.61833,54.365,60.108,10.56378
Case_2-07,avg,otsu,17,42.839,29.504,-31.12818,0.993,0.966,-2.71903,53.914,59.45,10.2682
Case_2-08,avg,otsu,17,42.416,28.87,-31.93606,0.993,0.96,-3.32326,46.412,63.139,36.04025
Case_3-01,avg,otsu,17,41.307,26.288,-36.35945,0.993,0.937,-5.63948,54.181,61.727,13.92739
Case_3-02,avg,otsu,17,40.287,24.765,-38.52856,0.994,0.921,-7.34406,53.668,65.516,22.07647
Case_3-03,avg,otsu,17,40.285,24.613,-38.90282,0.992,0.907,-8.56855,52.965,64.49,21.75965
Case_3-04,avg,otsu,17,40.465,25.389,-37.25689,0.994,0.928,-6.63984,51.002,67.41,32.17129
Case_3-05,avg,otsu,17,40.107,24.997,-37.67422,0.993,0.927,-6.64653,50.581,65.44,29.37664
Case_3-06,avg,otsu,17,40.241,25.093,-37.6432,0.993,0.913,-8.05639,49.623,68.407,37.85341
Case_3-07,avg,otsu,17,40.771,27.188,-33.31535,0.996,0.956,-4.01606,47.184,65.084,37.93659
Case_3-08,avg,otsu,17,40.741,24.787,-39.15957,0.993,0.914,-7.95569,55.317,67.575,22.15955
Case_3-09,avg,otsu,17,41.131,27.923,-32.11203,0.993,0.946,-4.73313,49.288,65.189,32.2614
Case_3-10,avg,otsu,17,40.642,26.518,-34.75223,0.995,0.944,-5.12563,49.213,66.29,34.70018
Case_4-01,avg,otsu,17,42.721,29.407,-31.165,0.991,0.969,-2.21998,47.624,61.121,28.34075
Case_4-02,avg,otsu,17,41.826,28.427,-32.0351,0.997,0.979,-1.80542,50.954,66.41,30.33324
Case_4-03,avg,otsu,17,41.997,28.586,-31.93323,0.995,0.976,-1.90955,45.821,66.727,45.62537
Case_4-04,avg,otsu,17,41.639,28.317,-31.99404,0.997,0.979,-1.80542,49.954,65.788,31.69716
Case_4-05,avg,otsu,17,41.639,28.153,-32.38791,0.997,0.975,-2.20662,49.075,68.379,39.33571
Case_4-06,avg,otsu,17,41.823,27.787,-33.56048,0.997,0.977,-2.00602,55.272,69.446,25.64409
Case_4-07,avg,otsu,17,41.969,29.18,-30.47249,0.997,0.98,-1.70512,45.705,65.606,43.54228
Case_4-08,avg,otsu,17,42.953,31.286,-27.16225,0.997,0.984,-1.30391,48.86,63.51,29.98363
Case_4-09,avg,otsu,17,42.172,29.625,-29.75197,0.997,0.982,-1.50451,46.651,63.664,36.46867
Case_4-10,avg,otsu,17,41.51,27.777,-33.08359,0.996,0.973,-2.30924,50.592,67.898,34.20699
Case_5-01,avg,otsu,17,42.218,28.215,-33.16832,0.993,0.946,-4.73313,49.93,68.278,36.74745
Case_5-02,avg,otsu,17,42.504,28.295,-33.42979,0.99,0.937,-5.35354,51.254,68.719,34.07539
Case_5-04,avg,otsu,17,42.757,28.741,-32.7806,0.99,0.946,-4.44444,46.752,69.051,47.69636
Case_5-05,avg,otsu,17,42.543,28.133,-33.87161,0.993,0.948,-4.53172,55.156,68.551,24.28566
Case_5-07,avg,otsu,17,42.665,28.719,-32.68721,0.991,0.946,-4.54087,49.318,66.957,35.76585
Case_5-08,avg,otsu,17,42.471,27.966,-34.15272,0.992,0.942,-5.04032,55,68.87,25.21818
Case_6-01,avg,otsu,17,40.445,24.855,-38.54617,0.993,0.926,-6.74723,48.039,66.622,38.68315
Case_6-02,avg,otsu,17,40.356,24.522,-39.2358,0.993,0.919,-7.45217,50.311,64.251,27.70766
Case_6-03,avg,otsu,17,40.43,24.923,-38.35518,0.993,0.928,-6.54582,48.329,65.612,35.76114
Case_6-04,avg,otsu,17,40.994,26.597,-35.11977,0.992,0.941,-5.14113,41.733,68.452,64.02367
Case_6-05,avg,otsu,17,40.544,24.742,-38.97494,0.994,0.933,-6.13682,52.627,64.243,22.07232
Case_6-06,avg,otsu,17,40.747,26.103,-35.93884,0.994,0.948,-4.62777,47.256,67.041,41.8677
Case_6-07,avg,otsu,17,41.006,27.008,-34.13647,0.993,0.944,-4.93454,38.896,68.701,76.62742
Case_6-08,avg,otsu,17,40.382,25.323,-37.29137,0.992,0.926,-6.65323,47.694,65.114,36.52451
Case_6-10,avg,otsu,17,41.115,25.54,-37.88155,0.993,0.935,-5.84089,54.204,65.313,20.4948
Case_7-01,avg,otsu,17,44.857,32.998,-26.43735,0.983,0.953,-3.05188,38.816,44.733,15.24371
Case_7-02,avg,otsu,17,44.728,33.295,-25.56117,0.984,0.96,-2.43902,37.999,44.493,17.08992
Case_7-03,avg,otsu,17,44.527,30.726,-30.99468,0.985,0.942,-4.36548,41.191,47.649,15.67818
Case_7-04,avg,otsu,17,44.592,32.48,-27.16182,0.986,0.957,-2.94118,37.959,45.935,21.01214
Case_7-05,avg,otsu,17,44.254,30.433,-31.23108,0.987,0.946,-4.154,38.441,47.798,24.3412
Case_7-06,avg,otsu,17,43.924,30.573,-30.39568,0.986,0.951,-3.5497,37.151,46.266,24.53501
Case_7-07,avg,otsu,17,43.956,31.062,-29.33388,0.987,0.961,-2.63425,37.238,51.85,39.23949
Case_7-08,avg,otsu,17,44.215,30.804,-30.33134,0.986,0.944,-4.25963,38.036,49.429,29.9532
Case_7-09,avg,otsu,17,43.51,30.301,-30.35854,0.989,0.952,-3.74115,36.336,54.824,50.88067
Case_7-10,avg,otsu,17,43.953,32.474,-26.11653,0.979,0.934,-4.59653,38.384,50.383,31.26042
Case_7-12,avg,otsu,17,43.796,30.061,-31.36131,0.988,0.943,-4.55466,41.736,51.822,24.16619
Case_8-01,avg,otsu,17,42.224,26.168,-38.02577,0.982,0.859,-12.52546,46.753,64.692,38.36973
Case_8-02,avg,otsu,17,42.518,27.451,-35.43676,0.981,0.899,-8.35882,38.021,60.77,59.83272
Case_8-03,avg,otsu,17,42.275,27.967,-33.84506,0.98,0.912,-6.93878,40.496,60.019,48.2097
Case_8-04,avg,otsu,17,42.815,27.563,-35.62303,0.982,0.896,-8.75764,40.443,62.036,53.39119
Case_9-01,avg,otsu,17,39.053,23.66,-39.41567,0.989,0.861,-12.94237,44.728,62.095,38.82803
Case_9-02,avg,otsu,17,39.796,23.953,-39.81053,0.985,0.829,-15.83756,44.229,61.339,38.68503
Case_9-03,avg,otsu,17,39.838,22.397,-43.77981,0.986,0.706,-28.39757,45.125,66.925,48.31025
Case_9-04,avg,otsu,17,39.245,24.14,-38.48898,0.988,0.832,-15.78947,44.902,66.706,48.55908
Case_9-05,avg,otsu,17,39.346,22.77,-42.12881,0.988,0.752,-23.88664,44.48,67.069,50.78462
Case_9-07,avg,otsu,17,39.646,22.289,-43.77995,0.986,0.74,-24.94929,45.796,61.248,33.74094
Case_9-08,avg,otsu,17,39.967,22.832,-42.87287,0.989,0.786,-20.52578,46.089,63.086,36.87865
Case_9-10,avg,otsu,17,39.805,22.743,-42.86396,0.99,0.789,-20.30303,44.666,65.756,47.21712
